,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM
2020-05-02 09:00:00,1.0882,0.2594,2.71,0.617,0.906,3.1635,0.917
2020-05-03 09:00:00,1.0887,0.2568,2.69,0.601,0.88,3.078,0.893
2020-05-04 09:00:00,1.085,0.25275,2.67,0.605,0.8805,3.001,0.895
2020-05-05 09:00:00,1.0972,0.2501,2.65,0.604,0.8765,3.006,0.88
2020-05-06 09:00:00,1.1269,0.2455,2.62,0.604,0.8425,2.976,0.8590000000000001
2020-05-07 09:00:00,1.1998,0.25485,2.64,0.618,0.855,3.03,0.867
2020-05-08 09:00:00,1.1881,0.2562,2.65,0.629,0.8675,3.155,0.88
2020-05-09 09:00:00,1.155,0.2542,2.63,0.622,0.8555,3.21,0.8640000000000001
2020-05-10 09:00:00,1.0671,0.2297,2.42,0.583,0.761,2.848,0.7859999999999999
2020-05-11 09:00:00,1.0448,0.2265,2.35,0.586,0.7365,2.8695,0.76
2020-05-12 09:00:00,1.0677,0.2301,2.39,0.612,0.7385,2.825,0.848
2020-05-13 09:00:00,1.1268,0.2418,2.45,0.625,0.7545,2.901,0.847
2020-05-14 09:00:00,1.1776,0.2445,2.46,0.614,0.757,2.916,0.835
2020-05-15 09:00:00,1.1314,0.23635,2.41,0.611,0.788,2.851,0.816
2020-05-16 09:00:00,1.1325,0.24165,2.41,0.616,0.81,2.8545,0.818
2020-05-17 09:00:00,1.1619,0.24815,2.41,0.618,0.801,2.891,0.826
2020-05-18 09:00:00,1.1705,0.2586,2.47,0.653,0.807,2.9915,0.8440000000000001
2020-05-19 09:00:00,1.1727,0.25765,2.47,0.68,0.8005,2.962,0.8370000000000001
2020-05-20 09:00:00,1.1532,0.2544,2.45,0.69,0.7845,2.9055,0.86
2020-05-21 09:00:00,1.1089,0.24325,2.37,0.638,0.7495,2.7885,0.8140000000000001
2020-05-22 09:00:00,1.1117,0.25155,2.44,0.6759999999999999,0.784,2.847,0.8240000000000001
2020-05-23 09:00:00,1.114,0.2508,2.42,0.667,0.7965,2.84,0.815
2020-05-24 09:00:00,1.0664,0.244,2.35,0.628,0.808,2.722,0.7829999999999999
2020-05-25 09:00:00,1.0825,0.24835,2.38,0.657,0.829,2.8055,0.8029999999999999
2020-05-26 09:00:00,1.0729,0.24405,2.35,0.65,0.816,2.7675,0.79
2020-05-27 09:00:00,1.1163,0.25245,2.4,0.669,0.8225,2.821,0.8009999999999999
2020-05-28 09:00:00,1.1579,0.26595,2.43,0.7859999999999999,0.8325,2.901,0.84
2020-05-29 09:00:00,1.1398,0.2668,2.4,0.7829999999999999,0.874,2.885,0.825
2020-05-30 09:00:00,1.1581,0.2911,2.47,0.9209999999999999,0.898,3.028,0.8740000000000001
2020-05-31 09:00:00,1.1432,0.28025,2.45,0.895,0.841,2.8925,0.8690000000000001
2020-06-01 09:00:00,1.2112,0.2945,2.5,0.9620000000000001,0.8545,3.011,0.897
2020-06-02 09:00:00,1.152,0.28825,2.46,0.9540000000000001,0.844,3.043,0.961
2020-06-03 09:00:00,1.1648,0.2951,2.47,1.04,0.8375,3.0515,0.9990000000000001
2020-06-04 09:00:00,1.1784,0.29275,2.47,1.07,0.832,3.0805,0.9890000000000001
2020-06-05 09:00:00,1.1597,0.2892,2.45,1.03,0.8245,3.0835,0.9490000000000001
2020-06-06 09:00:00,1.1641,0.291,2.45,1.05,0.8265,3.051,0.96
2020-06-07 09:00:00,1.1687,0.293,2.45,1.04,0.8195,3.0395,0.945
2020-06-08 09:00:00,1.169,0.2944,2.44,1.04,0.824,3.0515,0.956
2020-06-09 09:00:00,1.1688,0.292,2.41,0.991,0.811,3.035,0.935
2020-06-10 09:00:00,1.1737,0.2941,2.41,0.993,0.809,3.0505,0.938
2020-06-11 09:00:00,1.109,0.27575,2.26,0.902,0.749,2.808,0.8490000000000001
2020-06-12 09:00:00,1.138,0.28555,2.32,0.955,0.7695,2.894,0.875
2020-06-13 09:00:00,1.1388,0.2864,2.31,0.951,0.78,2.892,0.8909999999999999
2020-06-14 09:00:00,1.1246,0.27905,2.29,0.9209999999999999,0.762,2.854,0.853
2020-06-15 09:00:00,1.1346,0.27805,2.32,0.9440000000000001,0.7515,2.8365,0.855
2020-06-16 09:00:00,1.1453,0.28295,2.3,0.951,0.753,2.8525,0.858
2020-06-17 09:00:00,1.1437,0.2827,2.34,1.01,0.759,2.9055,0.871
2020-06-18 09:00:00,1.1341,0.27945,2.3,0.988,0.7495,2.8545,0.852
2020-06-19 09:00:00,1.1286,0.2776,2.28,0.97,0.7675,2.8305,0.8440000000000001
2020-06-20 09:00:00,1.1325,0.277,2.28,0.963,0.7575,2.819,0.845
2020-06-21 09:00:00,1.1238,0.27585,2.24,0.948,0.7505,2.783,0.828
2020-06-22 09:00:00,1.1593,0.2918,2.27,1.0,0.7645,2.89,0.861
2020-06-23 09:00:00,1.1509,0.2905,2.26,0.9890000000000001,0.761,2.8705,0.8490000000000001
2020-06-24 09:00:00,1.1233,0.283,2.22,0.997,0.75,2.809,0.8320000000000001
2020-06-25 09:00:00,1.1147,0.28005,2.19,0.9840000000000001,0.7425,2.8015,0.813
2020-06-26 09:00:00,1.1045,0.27665,2.2,0.97,0.728,2.781,0.8059999999999999
2020-06-27 09:00:00,1.0913,0.2678,2.13,0.9390000000000001,0.679,2.6275,0.763
2020-06-28 09:00:00,1.097,0.27095,2.13,0.966,0.6925,2.6765,0.7709999999999999
2020-06-29 09:00:00,1.0972,0.27225,2.12,1.01,0.696,2.69,0.778
2020-06-30 09:00:00,1.0903,0.2699,2.1,0.993,0.684,2.6505,0.799
2020-07-01 09:00:00,1.1051,0.2766,2.12,1.16,0.6845,2.68,0.8220000000000001
2020-07-02 09:00:00,1.0888,0.2714,2.09,1.12,0.676,2.6325,0.809
2020-07-03 09:00:00,1.0837,0.26925,2.11,1.16,0.676,2.6425,0.805
2020-07-04 09:00:00,1.0884,0.27295,2.12,1.2,0.6785,2.6805,0.812
2020-07-05 09:00:00,1.0831,0.27185,2.11,1.18,0.6755,2.6515,0.8029999999999999
2020-07-06 09:00:00,1.1065,0.286,2.24,1.24,0.7235,2.88,0.853
2020-07-07 09:00:00,1.0988,0.28395,2.19,1.39,0.7375,2.8195,0.872
2020-07-08 09:00:00,1.1138,0.2913,2.43,1.54,0.7835,2.8765,1.01
2020-07-09 09:00:00,1.0961,0.28725,2.41,1.48,0.789,2.824,1.08
2020-07-10 09:00:00,1.1043,0.2866,2.37,1.41,0.7585,2.8315,1.06
2020-07-11 09:00:00,1.0957,0.28405,2.39,1.46,0.773,2.8145,1.12
2020-07-12 09:00:00,1.1036,0.28785,2.39,1.5,0.767,2.8195,1.13
2020-07-13 09:00:00,1.1,0.285,2.37,1.47,0.7515,2.7715,1.08
2020-07-14 09:00:00,1.101,0.2857,2.37,1.58,0.7525,2.7375,1.09
2020-07-15 09:00:00,1.0975,0.28485,2.36,1.56,0.743,2.714,1.13
2020-07-16 09:00:00,1.0934,0.2794,2.33,1.51,0.722,2.681,1.22
2020-07-17 09:00:00,1.0937,0.2781,2.32,1.47,0.7205,2.6625,1.25
2020-07-18 09:00:00,1.0905,0.28035,2.38,1.46,0.72,2.6665,1.2
2020-07-19 09:00:00,1.0943,0.28415,2.37,1.48,0.726,2.7065,1.18
2020-07-20 09:00:00,1.095,0.28205,2.33,1.41,0.721,2.666,1.12
2020-07-21 09:00:00,1.1123,0.2909,2.36,1.46,0.731,2.7265,1.14
2020-07-22 09:00:00,1.1269,0.31185,2.41,1.46,0.753,2.8375,1.16
2020-07-23 09:00:00,1.1331,0.325,2.47,1.46,0.7595,2.8115,1.15
2020-07-24 09:00:00,1.1346,0.3316,2.43,1.45,0.744,2.798,1.14
2020-07-25 09:00:00,1.1477,0.361,2.53,1.66,0.792,2.9695,1.2
2020-07-26 09:00:00,1.1715,0.36705,2.54,1.76,0.7825,2.918,1.17
2020-07-27 09:00:00,1.2916,0.377,2.63,1.63,0.8335,3.145,1.1
2020-07-28 09:00:00,1.2772,0.3706,2.7,1.74,0.843,3.382,1.13
2020-07-29 09:00:00,1.3124,0.376,2.87,1.66,0.8585,3.4035,1.13
2020-07-30 09:00:00,1.3098,0.3949,2.88,1.66,0.867,3.4455,1.14
2020-07-31 09:00:00,1.3416,0.41005,3.07,1.65,0.876,3.5595,1.16
2020-08-01 09:00:00,1.3922,0.45675,3.44,1.7,0.9245,3.771,1.26
2020-08-02 09:00:00,1.303,0.4385,3.4,1.57,0.845,3.342,1.21
2020-08-03 09:00:00,1.3272,0.4561,3.67,1.62,0.853,3.507,1.24
2020-08-04 09:00:00,1.3319,0.4636,3.59,1.68,0.852,3.432,1.31
2020-08-05 09:00:00,1.3843,0.47295,3.58,1.67,0.8525,3.4665,1.27
2020-08-06 09:00:00,1.3884,0.4659,3.58,1.68,0.838,3.6605,1.25
2020-08-07 09:00:00,1.3777,0.45105,3.5,1.66,0.8175,3.611,1.22
2020-08-08 09:00:00,1.3887,0.468,3.48,1.73,0.831,3.597,1.22
2020-08-09 09:00:00,1.382,0.4615,3.4,1.72,0.833,3.5455,1.25
2020-08-10 09:00:00,1.399,0.46585,3.47,1.7,0.849,3.556,1.25
2020-08-11 09:00:00,1.3619,0.45275,3.38,1.64,0.8105,3.366,1.2
2020-08-12 09:00:00,1.3709,0.45835,3.35,1.61,0.812,3.3695,1.2
2020-08-13 09:00:00,1.381,0.49785,3.45,1.64,0.8245,3.479,1.19
2020-08-14 09:00:00,1.3846,0.5151,3.53,1.64,0.8335,3.472,1.24
2020-08-15 09:00:00,1.3878,0.5063,3.51,1.62,0.862,3.5385,1.25
2020-08-16 09:00:00,1.3889,0.5058,3.55,1.63,0.872,3.623,1.33
2020-08-17 09:00:00,1.4204,0.499,3.66,1.63,0.903,3.686,1.33
2020-08-18 09:00:00,1.4,0.49455,3.55,1.61,0.914,3.558,1.27
2020-08-19 09:00:00,1.3878,0.4816,3.42,1.52,0.913,3.458,1.21
2020-08-20 09:00:00,1.3967,0.49025,3.44,1.57,0.921,3.4865,1.27
2020-08-21 09:00:00,1.3781,0.4642,3.34,1.47,0.8795,3.386,1.2
2020-08-22 09:00:00,1.384,0.46945,3.39,1.48,0.897,3.41,1.21
2020-08-23 09:00:00,1.3802,0.4631,3.39,1.44,0.901,3.3725,1.21
2020-08-24 09:00:00,1.3876,0.4819,3.41,1.47,0.89,3.4325,1.22
2020-08-25 09:00:00,1.3476,0.45585,3.3,1.34,0.8475,3.2845,1.16
2020-08-26 09:00:00,1.3561,0.457,3.27,1.36,0.8385,3.2525,1.16
2020-08-27 09:00:00,1.3401,0.45335,3.14,1.26,0.8125,3.1415,1.12
2020-08-28 09:00:00,1.3549,0.46495,3.2,1.28,0.8425,3.168,1.13
2020-08-29 09:00:00,1.347,0.46805,3.22,1.36,0.842,3.156,1.14
2020-08-30 09:00:00,1.3671,0.5007,3.31,1.37,0.8615,3.2645,1.14
2020-08-31 09:00:00,1.3739,0.5116,3.31,1.44,0.85,3.2405,1.15
2020-09-01 09:00:00,1.3974,0.5574,3.46,1.46,0.891,3.466,1.16
2020-09-02 09:00:00,1.3571,0.5244,3.29,1.36,0.834,3.168,1.1
2020-09-03 09:00:00,1.2303,0.4623,2.96,1.15,0.7445,2.7035,0.9470000000000001
2020-09-04 09:00:00,1.2636,0.4658,3.07,1.22,0.751,2.788,0.975
2020-09-05 09:00:00,1.2382,0.4083,2.88,1.09,0.6995,2.7425,0.917
2020-09-06 09:00:00,1.2353,0.4245,2.89,1.11,0.721,2.742,0.9309999999999999
2020-09-07 09:00:00,1.2388,0.4223,2.89,1.11,0.714,2.7375,0.9390000000000001
2020-09-08 09:00:00,1.2131,0.404,2.84,1.09,0.699,2.665,0.9279999999999999
2020-09-09 09:00:00,1.2177,0.41805,2.85,1.12,0.718,2.674,0.932
2020-09-10 09:00:00,1.2328,0.439,2.9,1.16,0.734,2.707,0.9670000000000001
2020-09-11 09:00:00,1.2336,0.44385,2.89,1.15,0.7305,2.6805,0.995
2020-09-12 09:00:00,1.2379,0.45995,2.94,1.15,0.739,2.7265,0.995
2020-09-13 09:00:00,1.2377,0.4387,2.9,1.14,0.724,2.657,0.96
2020-09-14 09:00:00,1.2659,0.44735,2.92,1.15,0.7305,2.69,0.95
2020-09-15 09:00:00,1.2814,0.43285,2.89,1.1,0.723,2.793,0.924
2020-09-16 09:00:00,1.2913,0.42975,2.91,1.07,0.7315,2.7235,0.9420000000000001
2020-09-17 09:00:00,1.2811,0.4556,2.96,1.1,0.72,2.7405,0.941
2020-09-18 09:00:00,1.2777,0.44965,2.93,1.07,0.721,2.734,0.915
2020-09-19 09:00:00,1.294,0.4502,2.94,1.07,0.7215,2.7235,0.917
2020-09-20 09:00:00,1.2819,0.43535,2.88,1.04,0.71,2.6555,0.904
2020-09-21 09:00:00,1.229,0.40145,2.72,0.94,0.6905,2.505,0.826
2020-09-22 09:00:00,1.2344,0.40365,2.73,0.956,0.6945,2.58,0.84
2020-09-23 09:00:00,1.1943,0.3753,2.59,0.893,0.672,2.4245,0.787
2020-09-24 09:00:00,1.25,0.4065,2.72,0.961,0.688,2.5255,0.8190000000000001
2020-09-25 09:00:00,1.2455,0.41,2.8,1.12,0.687,2.521,0.8690000000000001
2020-09-26 09:00:00,1.2506,0.4124,2.82,1.11,0.6985,2.582,0.861
2020-09-27 09:00:00,1.2515,0.4154,2.83,1.17,0.699,2.668,0.8590000000000001
2020-09-28 09:00:00,1.2468,0.4127,2.81,1.17,0.7105,2.631,0.853
2020-09-29 09:00:00,1.2601,0.4177,2.83,1.17,0.7145,2.665,0.8640000000000001
2020-09-30 09:00:00,1.2558,0.41925,2.82,1.18,0.7305,2.6595,0.872
2020-10-01 09:00:00,1.244,0.4136,2.78,1.15,0.711,2.672,0.856
2020-10-02 09:00:00,1.2423,0.4066,2.75,1.1,0.6865,2.5765,0.835
2020-10-03 09:00:00,1.2393,0.40675,2.74,1.1,0.68,2.569,0.8320000000000001
2020-10-04 09:00:00,1.2447,0.4114,2.9,1.13,0.693,2.5835,0.851
2020-10-05 09:00:00,1.2536,0.4114,2.91,1.14,0.6885,2.579,0.853
2020-10-06 09:00:00,1.2418,0.3993,2.88,1.09,0.679,2.5725,0.843
2020-10-07 09:00:00,1.2423,0.39845,2.9,1.09,0.676,2.6,0.8440000000000001
2020-10-08 09:00:00,1.2582,0.4038,2.9,1.1,0.694,2.6965,0.841
2020-10-09 09:00:00,1.2638,0.41735,2.89,1.16,0.7025,2.71,0.858
2020-10-10 09:00:00,1.2864,0.42205,2.9,1.2,0.714,2.7015,0.88
2020-10-11 09:00:00,1.2934,0.4255,2.91,1.22,0.7235,2.723,0.878
2020-10-12 09:00:00,1.3172,0.44185,2.92,1.26,0.718,2.739,0.8859999999999999
2020-10-13 09:00:00,1.3134,0.43785,2.95,1.26,0.725,2.9135,0.877
2020-10-14 09:00:00,1.315,0.43625,2.87,1.24,0.718,2.9825,0.853
2020-10-15 09:00:00,1.3226,0.43415,2.83,1.23,0.7085,3.016,0.853
2020-10-16 09:00:00,1.3054,0.42215,2.77,1.2,0.7075,2.8845,0.912
2020-10-17 09:00:00,1.3078,0.42395,2.78,1.22,0.7105,2.8185,0.94
2020-10-18 09:00:00,1.3207,0.43385,2.78,1.24,0.7165,2.8625,0.912
2020-10-19 09:00:00,1.3415,0.43305,2.81,1.25,0.715,2.8485,0.972
2020-10-20 09:00:00,1.3646,0.42185,2.79,1.18,0.69,2.7595,0.925
2020-10-21 09:00:00,1.4423,0.441,2.83,1.2,0.709,2.921,0.945
2020-10-22 09:00:00,1.4558,0.465,2.89,1.25,0.732,3.0165,0.961
2020-10-23 09:00:00,1.4584,0.46175,2.87,1.22,0.7275,3.0545,0.945
2020-10-24 09:00:00,1.476,0.4641,2.89,1.22,0.723,3.104,0.961
2020-10-25 09:00:00,1.469,0.4575,2.86,1.21,0.7085,3.06,0.938
2020-10-26 09:00:00,1.4764,0.4444,2.82,1.17,0.708,2.936,0.9179999999999999
2020-10-27 09:00:00,1.5312,0.45235,2.84,1.16,0.7,2.968,0.919
2020-10-28 09:00:00,1.506,0.44105,2.8,1.12,0.7025,3.052,0.888
2020-10-29 09:00:00,1.5207,0.438,2.74,1.08,0.7135,3.026,0.875
2020-10-30 09:00:00,1.534,0.4338,2.7,1.05,0.6955,2.968,0.87
2020-10-31 09:00:00,1.5606,0.4377,2.72,1.06,0.701,2.968,0.879
2020-11-01 09:00:00,1.5574,0.4487,2.71,1.11,0.6905,3.038,0.889
2020-11-02 09:00:00,1.5397,0.4354,2.67,1.06,0.6885,2.9225,0.861
2020-11-03 09:00:00,1.5881,0.43875,2.71,1.07,0.685,2.7765,0.8540000000000001
2020-11-04 09:00:00,1.5959,0.45395,2.68,1.07,0.6845,2.722,0.8420000000000001
2020-11-05 09:00:00,1.7352,0.4649,2.74,1.09,0.6895,2.7915,0.895
2020-11-06 09:00:00,1.7397,0.5082,2.89,1.22,0.7195,2.8865,0.938
2020-11-07 09:00:00,1.6647,0.48905,2.8,1.14,0.682,2.854,0.894
2020-11-08 09:00:00,1.7297,0.5072,2.84,1.19,0.691,3.021,0.9109999999999999
2020-11-09 09:00:00,1.7106,0.4958,2.79,1.18,0.678,2.948,0.89
2020-11-10 09:00:00,1.7035,0.5014,2.83,1.18,0.683,2.875,0.888
2020-11-11 09:00:00,1.7439,0.5148,2.85,1.18,0.677,2.8515,0.894
2020-11-12 09:00:00,1.7954,0.51,2.82,1.16,0.6695,2.88,0.888
2020-11-13 09:00:00,1.7988,0.525,2.93,1.17,0.675,2.857,0.9079999999999999
2020-11-14 09:00:00,1.7796,0.5105,2.97,1.16,0.671,2.83,0.8959999999999999
2020-11-15 09:00:00,1.767,0.497,2.99,1.12,0.67,2.6575,0.888
2020-11-16 09:00:00,1.8275,0.5032,3.14,1.14,0.679,2.6995,0.904
2020-11-17 09:00:00,1.9332,0.5288,3.31,1.21,0.693,2.756,0.9520000000000001
2020-11-18 09:00:00,1.9714,0.5305,3.26,1.19,0.712,2.685,0.9279999999999999
2020-11-19 09:00:00,1.9802,0.5243,3.38,1.18,0.704,2.687,0.9329999999999999
2020-11-20 09:00:00,2.0627,0.5645,3.64,1.31,0.726,2.7755,0.981
2020-11-21 09:00:00,2.0351,0.6015,5.0,1.45,0.8035,3.2285,1.18
2020-11-22 09:00:00,2.0307,0.6196,4.94,1.61,0.7715,3.1035,1.15
2020-11-23 09:00:00,2.01,0.6662,6.73,1.72,0.84,3.4155,1.44
2020-11-24 09:00:00,2.0957,0.6641,7.58,1.92,0.994,3.6955,2.14
2020-11-25 09:00:00,2.084,0.634,7.02,1.79,0.933,3.496,2.16
2020-11-26 09:00:00,1.9225,0.583,6.0,1.55,0.8345,3.0385,1.89
2020-11-27 09:00:00,1.9129,0.5789,6.27,1.6,0.8465,2.9735,2.32
2020-11-28 09:00:00,1.9484,0.5921,6.88,1.82,0.8695,3.038,2.21
2020-11-29 09:00:00,1.9991,0.6337,6.65,1.83,0.8635,3.1315,2.14
2020-11-30 09:00:00,2.1315,0.666,7.2,1.87,0.876,3.4375,2.2
2020-12-01 09:00:00,2.0867,0.6511,6.81,1.73,0.8335,3.2,2.06
2020-12-02 09:00:00,2.1097,0.6562,6.91,1.74,0.834,3.2365,2.02
2020-12-03 09:00:00,2.1179,0.671,6.87,1.79,0.7285,3.181,2.0
2020-12-04 09:00:00,2.0569,0.6255,6.12,1.64,0.6675,3.069,1.79
2020-12-05 09:00:00,2.0781,0.6487,6.35,1.74,0.676,3.1455,1.87
2020-12-06 09:00:00,2.0976,0.652,6.73,1.73,0.671,3.107,1.91
2020-12-07 09:00:00,2.0834,0.6428,6.61,1.68,0.6695,3.088,1.84
2020-12-08 09:00:00,2.001,0.606,6.12,1.55,0.631,2.9265,1.67
2020-12-09 09:00:00,2.0267,0.6268,6.37,1.61,0.661,2.9415,1.88
2020-12-10 09:00:00,1.995,0.6103,6.26,1.56,0.6485,2.904,1.77
2020-12-11 09:00:00,1.9658,0.5938,5.81,1.52,0.632,2.8305,1.64
2020-12-12 09:00:00,2.0585,0.6221,5.55,1.59,0.6545,2.93,1.74
2020-12-13 09:00:00,2.0793,0.6405,5.57,1.67,0.663,2.9855,1.92
2020-12-14 09:00:00,2.0939,0.6364,5.4,1.72,0.6565,3.0125,1.85
2020-12-15 09:00:00,2.1103,0.6397,5.09,1.68,0.6585,3.133,1.81
2020-12-16 09:00:00,2.2888,0.6835,6.11,1.82,0.6925,3.3375,2.07
2020-12-17 09:00:00,2.4743,0.6973,6.26,1.79,0.7015,3.37,2.02
2020-12-18 09:00:00,2.5151,0.7119,6.34,1.8,0.699,3.4145,2.01
2020-12-19 09:00:00,2.6169,0.7232,6.34,1.81,0.705,3.491,1.99
2020-12-20 09:00:00,2.588,0.704,6.14,1.79,0.715,3.848,1.95
2020-12-21 09:00:00,2.5387,0.6788,5.74,1.7,0.6825,3.5395,1.84
2020-12-22 09:00:00,2.6776,0.7159,5.03,1.76,0.6895,3.631,1.83
2020-12-23 09:00:00,2.638,0.6654,2.96,1.56,0.5795,3.121,1.44
2020-12-24 09:00:00,2.6503,0.6831,3.76,1.71,0.624,3.3315,1.77
2020-12-25 09:00:00,2.7122,0.6877,3.49,1.72,0.634,3.5005,1.67
2020-12-26 09:00:00,2.9378,0.7063,3.27,1.76,0.6475,3.585,1.62
2020-12-27 09:00:00,2.9319,0.7661,3.17,1.73,0.6485,3.781,1.62
2020-12-28 09:00:00,3.0249,0.8173,2.77,1.96,0.6645,4.046,1.61
2020-12-29 09:00:00,3.0498,0.8137,2.47,2.13,0.64,3.922,1.54
2020-12-30 09:00:00,3.1891,0.83,2.33,2.04,0.6295,3.962,1.46
2020-12-31 09:00:00,3.2042,0.8151,2.43,2.0,0.6285,3.7905,1.41
2021-01-01 09:00:00,3.2296,0.803,2.62,1.92,0.6295,3.7635,1.45
2021-01-02 09:00:00,3.57,0.8587,2.45,1.96,0.64,3.929,1.42
2021-01-03 09:00:00,3.7537,1.1135,2.56,2.34,0.744,4.83,1.55
2021-01-04 09:00:00,3.646,1.189,2.69,2.57,0.8035,4.643,1.88
2021-01-05 09:00:00,3.8093,1.236,2.53,2.92,0.82,4.694,2.17
2021-01-06 09:00:00,4.0762,1.3375,2.76,3.7,0.855,5.03,3.81
2021-01-07 09:00:00,4.4698,1.388,3.68,3.39,0.822,5.074,3.55
2021-01-08 09:00:00,4.7215,1.414,3.74,3.53,0.8075,5.067,3.46
2021-01-09 09:00:00,4.5718,1.4515,3.7,3.77,0.882,6.517,3.53
2021-01-10 09:00:00,4.3404,1.4285,3.57,3.45,1.004,6.834,3.24
2021-01-11 09:00:00,4.0094,1.227,3.26,3.11,0.8205,5.4,3.06
2021-01-12 09:00:00,3.8577,1.19,3.31,3.27,0.803,5.145,3.17
2021-01-13 09:00:00,4.138,1.252,3.39,3.47,0.844,5.502,3.38
2021-01-14 09:00:00,4.2735,1.3455,3.23,3.41,0.851,5.757,3.31
2021-01-15 09:00:00,4.0952,1.304,3.13,3.37,0.845,5.48,3.17
2021-01-16 09:00:00,4.0086,1.366,3.1,3.9,0.862,5.447,3.23
2021-01-17 09:00:00,3.9536,1.361,3.06,4.21,0.8465,5.296,3.35
2021-01-18 09:00:00,4.0008,1.3725,3.12,4.05,0.8475,5.547,3.34
2021-01-19 09:00:00,3.9586,1.509,3.24,4.05,0.8705,5.599,3.28
2021-01-20 09:00:00,3.9253,1.523,3.27,4.15,0.8805,5.525,3.25
2021-01-21 09:00:00,3.4519,1.2565,3.01,3.45,0.7985,4.676,2.81
2021-01-22 09:00:00,3.6345,1.3585,3.01,3.85,0.82,4.8435,2.97
2021-01-23 09:00:00,3.5493,1.367,3.0,3.82,0.8245,4.7755,2.98
2021-01-24 09:00:00,3.5539,1.532,3.02,3.9,0.8515,4.95,3.0
2021-01-25 09:00:00,3.6054,1.4725,2.99,3.83,0.837,4.837,2.93
2021-01-26 09:00:00,3.5923,1.5085,2.97,3.79,0.8225,4.7315,2.89
2021-01-27 09:00:00,3.43,1.404,2.84,3.53,0.776,4.2725,2.69
2021-01-28 09:00:00,3.6624,1.4655,2.92,3.8,0.837,4.4485,3.22
2021-01-29 09:00:00,3.7523,1.5105,3.11,3.81,0.836,4.4585,3.22
2021-01-30 09:00:00,3.7087,1.4885,4.79,3.92,0.82,4.5045,3.53
2021-01-31 09:00:00,3.6408,1.444,5.39,3.79,0.815,4.39,3.37
2021-02-01 09:00:00,3.6618,1.493,4.03,4.49,0.824,4.5145,3.52
2021-02-02 09:00:00,3.791,1.614,3.98,4.54,0.8465,4.61,3.63
2021-02-03 09:00:00,3.9357,1.7395,4.16,4.63,0.8485,4.6855,3.63
2021-02-04 09:00:00,3.981,1.72,4.81,4.72,0.826,4.559,3.52
2021-02-05 09:00:00,4.0424,1.8175,4.77,5.7,0.897,4.796,3.72
2021-02-06 09:00:00,4.1725,1.785,4.72,6.73,0.927,4.874,4.01
2021-02-07 09:00:00,4.1921,1.741,4.54,7.15,0.896,4.825,4.17
2021-02-08 09:00:00,4.907,1.85,4.76,7.18,0.922,5.13,4.21
2021-02-09 09:00:00,4.8779,1.855,4.99,7.39,1.0,5.385,4.2
2021-02-10 09:00:00,4.855,1.884,5.46,10.05,1.123,5.4,4.49
2021-02-11 09:00:00,5.137,1.9155,5.66,10.0,1.254,5.715,4.89
2021-02-12 09:00:00,5.0836,1.9775,6.53,9.92,1.281,6.15,5.66
2021-02-13 09:00:00,5.0626,1.9495,6.79,9.79,1.754,7.163,6.07
2021-02-14 09:00:00,5.2706,1.9515,6.42,9.15,1.758,7.764,5.58
2021-02-15 09:00:00,5.2532,1.9495,6.04,9.43,1.624,7.828,5.41
2021-02-16 09:00:00,5.476,1.9835,5.78,9.7,1.604,7.858,5.4
2021-02-17 09:00:00,5.7484,2.04,5.89,9.78,1.663,7.873,5.45
2021-02-18 09:00:00,5.7852,2.177,5.95,10.2,1.682,7.878,5.57
2021-02-19 09:00:00,6.3649,2.22,6.4,10.55,1.745,8.175,5.83
2021-02-20 09:00:00,6.4251,2.207,5.87,12.85,1.73,7.822,5.63
2021-02-21 09:00:00,6.5417,2.201,6.19,12.5,1.786,8.029,5.65
2021-02-22 09:00:00,6.1744,2.026,6.45,12.5,1.584,7.169,5.28
2021-02-23 09:00:00,5.5105,1.7765,5.35,10.85,1.282,5.802,4.35
2021-02-24 09:00:00,5.65,1.847,5.33,11.95,1.344,5.994,4.61
2021-02-25 09:00:00,5.4168,1.701,5.04,12.25,1.262,5.734,4.37
2021-02-26 09:00:00,5.3804,1.683,4.98,14.5,1.246,5.641,4.66
2021-02-27 09:00:00,5.3494,1.692,5.06,15.25,1.289,5.607,5.08
2021-02-28 09:00:00,5.1798,1.6285,4.77,15.05,1.19,5.281,4.67
2021-03-01 09:00:00,5.6426,1.787,5.06,14.75,1.263,5.699,4.89
2021-03-02 09:00:00,5.6,1.724,5.04,14.15,1.268,5.996,4.84
2021-03-03 09:00:00,5.7933,1.8025,5.15,14.1,1.295,6.0,4.85
2021-03-04 09:00:00,5.6426,1.794,5.61,13.0,1.284,5.903,4.81
2021-03-05 09:00:00,5.6654,1.7745,5.29,13.45,1.275,5.785,4.71
2021-03-06 09:00:00,5.6225,1.901,5.34,13.0,1.298,5.79,4.62
2021-03-07 09:00:00,5.8155,1.9695,5.32,12.9,1.326,5.887,4.71
2021-03-08 09:00:00,5.9821,2.093,5.42,12.9,1.349,6.04,4.78
2021-03-09 09:00:00,6.2949,2.143,5.56,13.7,1.435,6.249,4.96
2021-03-10 09:00:00,6.435,2.071,5.33,13.05,1.379,6.3,4.71
2021-03-11 09:00:00,6.6208,2.093,5.19,12.9,1.41,6.294,4.66
